dataelement,period,orgunit,categoryoptioncombo,attributeoptioncombo,value,storedby,lastupdated,comment,followup,deleted
hh_3d21_ast_narrative,2025S1,LAB08_Laboratory Name 8,HllvX50cXC0,HllvX50cXC0,And current EUCAST standards (<3 years old),user2,2025-07-03T02:35:47.025+0000,,FALSE,null
hh_3e1_astsop_training,2025S1,LAB08_Laboratory Name 8,HllvX50cXC0,HllvX50cXC0,All staff,user2,2025-07-03T02:36:26.327+0000,,FALSE,null
hh_3e2_ast_training_othersites,2025S1,LAB08_Laboratory Name 8,HllvX50cXC0,HllvX50cXC0,Yes,user2,2025-07-03T02:36:56.505+0000,,FALSE,null
hh_3e2_ast_training_othersites_plan,2025S1,LAB08_Laboratory Name 8,HllvX50cXC0,HllvX50cXC0,No change from current status,user2,2025-07-03T02:36:57.737+0000,,FALSE,null
hh_4a1_isolates_stored,2025S1,LAB08_Laboratory Name 8,HllvX50cXC0,HllvX50cXC0,In -80°C freezers,user2,2025-07-03T02:37:18.880+0000,,FALSE,null
hh_4a1_isolates_stored_plan,2025S1,LAB08_Laboratory Name 8,HllvX50cXC0,HllvX50cXC0,No change from current status,user2,2025-07-03T02:37:20.207+0000,,FALSE,null
hh_4a2_freezer_backupUPSreliable,2025S1,LAB08_Laboratory Name 8,HllvX50cXC0,HllvX50cXC0,Yes,user2,2025-07-03T02:37:24.729+0000,,FALSE,null
hh_4b1_biobanking,2025S1,LAB08_Laboratory Name 8,HllvX50cXC0,HllvX50cXC0,Yes,user2,2025-07-03T02:37:41.700+0000,,FALSE,null
hh_4b1_biobanking_plan,2025S1,LAB08_Laboratory Name 8,HllvX50cXC0,HllvX50cXC0,No change from current status,user2,2025-07-03T02:37:45.248+0000,,FALSE,null
hh_4b2_biobanking_freq_plan,2025S1,LAB08_Laboratory Name 8,HllvX50cXC0,HllvX50cXC0,No change from current status,user2,2025-07-03T02:37:51.063+0000,,FALSE,null
hh_4c1_isolatetransport_sop,2025S1,LAB08_Laboratory Name 8,HllvX50cXC0,HllvX50cXC0,Yes,user2,2025-07-03T02:37:58.113+0000,,FALSE,null
hh_4c1_isolatetransport_sop_plan,2025S1,LAB08_Laboratory Name 8,HllvX50cXC0,HllvX50cXC0,No change from current status,user2,2025-07-03T02:38:00.168+0000,,FALSE,null
hh_5a6_datasharing,2025S1,LAB08_Laboratory Name 8,HllvX50cXC0,HllvX50cXC0,"Yes - diagnostic stewardship committee,Yes - antimicrobial stewardship (AMS) committee,Yes- infection prevention and control (IPC) committee",user2,2025-07-03T02:42:13.151+0000,,FALSE,null
hh_3c17_pseudomonas_plan,2025S1,LAB08_Laboratory Name 8,HllvX50cXC0,HllvX50cXC0,No change from current status,user2,2025-07-03T02:34:44.360+0000,,FALSE,null
hh_3d1_ast_system,2025S1,LAB08_Laboratory Name 8,HllvX50cXC0,HllvX50cXC0,"Automated method (e.g. Vitek II, BD Phoenix, Microscan/Autoscan)",user2,2025-07-03T02:35:06.820+0000,,FALSE,null
hh_3d3_ast_sop,2025S1,LAB08_Laboratory Name 8,HllvX50cXC0,HllvX50cXC0,"Yes, based on the latest CLSI standard",user2,2025-07-03T02:35:48.648+0000,,FALSE,null
hh_3d3_ast_sop_narrative,2025S1,LAB08_Laboratory Name 8,HllvX50cXC0,HllvX50cXC0,and based on the latest EUCAST,user2,2025-07-03T02:36:21.931+0000,,FALSE,null
hh_3d3_ast_sop_plan,2025S1,LAB08_Laboratory Name 8,HllvX50cXC0,HllvX50cXC0,No change from current status,user2,2025-07-03T02:36:22.516+0000,,FALSE,null
hh_3e2_ast_training_othersites_narrative,2025S1,LAB08_Laboratory Name 8,HllvX50cXC0,HllvX50cXC0,Provide training for doctor from district hospital,user2,2025-07-03T02:37:17.652+0000,,FALSE,null
hh_4c2_isolatetransport_training,2025S1,LAB08_Laboratory Name 8,HllvX50cXC0,HllvX50cXC0,All staff,user2,2025-07-03T02:38:10.441+0000,,FALSE,null
hh_5a1_datasubmitted_amrcc_plan,2025S1,LAB08_Laboratory Name 8,HllvX50cXC0,HllvX50cXC0,No change from current status,user2,2025-07-03T02:38:35.384+0000,,FALSE,null
hh_5a2_datasubmitted_amrcc_freq,2025S1,LAB08_Laboratory Name 8,HllvX50cXC0,HllvX50cXC0,Monthly,user2,2025-07-03T02:38:38.862+0000,,FALSE,null
hh_5a2_datasubmitted_amrcc_freq_plan,2025S1,LAB08_Laboratory Name 8,HllvX50cXC0,HllvX50cXC0,No change from current status,user2,2025-07-03T02:38:40.034+0000,,FALSE,null
hh_5a4_ams_discipline_plan,2025S1,LAB08_Laboratory Name 8,HllvX50cXC0,HllvX50cXC0,No change from current status,user2,2025-07-03T02:40:34.493+0000,,FALSE,null
hh_5a5_ipc_committee_plan,2025S1,LAB08_Laboratory Name 8,HllvX50cXC0,HllvX50cXC0,No change from current status,user2,2025-07-03T02:41:11.907+0000,,FALSE,null
hh_5a6_datasharing_other_plan,2025S1,LAB08_Laboratory Name 8,HllvX50cXC0,HllvX50cXC0,No change from current status,user2,2025-07-03T02:42:15.058+0000,,FALSE,null
hh_5a7_datasharing_other_plan,2025S1,LAB08_Laboratory Name 8,HllvX50cXC0,HllvX50cXC0,No change from current status,user2,2025-07-03T02:42:43.422+0000,,FALSE,null
hh_5b_datalinkage,2025S1,LAB08_Laboratory Name 8,HllvX50cXC0,HllvX50cXC0,Automated linkage of laboratory and clinical databases,user2,2025-07-03T02:42:51.460+0000,,FALSE,null
hh_5b_datalinkage_plan,2025S1,LAB08_Laboratory Name 8,HllvX50cXC0,HllvX50cXC0,No change from current status,user2,2025-07-03T02:42:52.618+0000,,FALSE,null
hh_5a1_datasubmitted_amrcc,2025S1,LAB08_Laboratory Name 8,HllvX50cXC0,HllvX50cXC0,"Yes, not anonymised",user2,2025-07-04T04:35:04.634+0000,,FALSE,null
hh_5a6_datasharing,2025S1,LAB03_Laboratory Name 3,HllvX50cXC0,HllvX50cXC0,"Yes - diagnostic stewardship committee,Yes - antimicrobial stewardship (AMS) committee,Yes- infection prevention and control (IPC) committee",user2,2025-07-03T10:26:57.192+0000,,FALSE,null
hh_5c_datasharing_policy_plan,2025S1,LAB03_Laboratory Name 3,HllvX50cXC0,HllvX50cXC0,No change from current status,user2,2025-07-03T10:27:54.123+0000,,FALSE,null
hh_6a1_amu_data_plan,2025S1,LAB03_Laboratory Name 3,HllvX50cXC0,HllvX50cXC0,No change from current status,user2,2025-07-03T10:28:03.121+0000,,FALSE,null
hh_6a2_amu_monitor,2025S1,LAB03_Laboratory Name 3,HllvX50cXC0,HllvX50cXC0,Daily defined doses (DDDs) per 1000 bed days is calculated,user2,2025-07-03T10:28:30.151+0000,,FALSE,null
hh_6a2_amu_monitor_narrative,2025S1,LAB03_Laboratory Name 3,HllvX50cXC0,HllvX50cXC0,and PDD and DDDs are used to compare and monitor AMU among units/departments at the site,user2,2025-07-03T10:29:00.560+0000,,FALSE,null
hh_6a3_pps_plan,2025S1,LAB03_Laboratory Name 3,HllvX50cXC0,HllvX50cXC0,No change from current status,user2,2025-07-03T10:29:13.465+0000,,FALSE,null
hh_7a1_stockout,2025S1,LAB03_Laboratory Name 3,HllvX50cXC0,HllvX50cXC0,FALSE,user2,2025-07-03T10:29:21.499+0000,,FALSE,null
hh_7a5,2025S1,LAB03_Laboratory Name 3,HllvX50cXC0,HllvX50cXC0,TRUE,user2,2025-07-03T10:29:27.594+0000,,FALSE,null
hh_7a6,2025S1,LAB03_Laboratory Name 3,HllvX50cXC0,HllvX50cXC0,FALSE,user2,2025-07-03T10:29:28.167+0000,,FALSE,null
hh_5a4_ams_discipline_plan,2025S1,LAB03_Laboratory Name 3,HllvX50cXC0,HllvX50cXC0,No change from current status,user2,2025-07-03T10:26:42.101+0000,,FALSE,null
hh_1b1_gender,2025S1,LAB08_Laboratory Name 8,HllvX50cXC0,HllvX50cXC0,Yes,user2,2025-07-03T02:26:40.232+0000,,FALSE,null
hh_1b1_HospOrComm,2025S1,LAB08_Laboratory Name 8,HllvX50cXC0,HllvX50cXC0,No,user2,2025-07-03T02:27:01.503+0000,,FALSE,null
hh_1b1_HospOrComm_plan,2025S1,LAB08_Laboratory Name 8,HllvX50cXC0,HllvX50cXC0,No change from current status,user2,2025-07-03T02:27:02.586+0000,,FALSE,null
hh_1c1_clininvest_plan,2025S1,LAB08_Laboratory Name 8,HllvX50cXC0,HllvX50cXC0,No change from current status,user2,2025-07-03T02:28:25.299+0000,,FALSE,null
hh_1c2_clindetails,2025S1,LAB08_Laboratory Name 8,HllvX50cXC0,HllvX50cXC0,Yes,user2,2025-07-03T02:28:35.606+0000,,FALSE,null
hh_1d2_guidelines_prescribe,2025S1,LAB08_Laboratory Name 8,HllvX50cXC0,HllvX50cXC0,Yes,user2,2025-07-03T02:31:16.418+0000,,FALSE,null
hh_3a2_transop_training_plan,2025S1,LAB08_Laboratory Name 8,HllvX50cXC0,HllvX50cXC0,No change from current status,user2,2025-07-03T02:31:50.307+0000,,FALSE,null
hh_3a3_transop_followed_plan,2025S1,LAB08_Laboratory Name 8,HllvX50cXC0,HllvX50cXC0,No change from current status,user2,2025-07-03T02:32:19.312+0000,,FALSE,null
hh_3b1_sampleregistered_plan,2025S1,LAB08_Laboratory Name 8,HllvX50cXC0,HllvX50cXC0,No change from current status,user2,2025-07-03T02:32:23.959+0000,,FALSE,null
hh_3c2cerebrospinalfluid,2025S1,LAB08_Laboratory Name 8,HllvX50cXC0,HllvX50cXC0,"Yes, according to SOP",user2,2025-07-03T02:32:41.937+0000,,FALSE,null
hh_3c2cerebrospinalfluid_plan,2025S1,LAB08_Laboratory Name 8,HllvX50cXC0,HllvX50cXC0,No change from current status,user2,2025-07-03T02:32:43.048+0000,,FALSE,null
hh_3c4stool,2025S1,LAB08_Laboratory Name 8,HllvX50cXC0,HllvX50cXC0,"Yes, according to SOP",user2,2025-07-03T02:32:46.223+0000,,FALSE,null
hh_3c4stool_plan,2025S1,LAB08_Laboratory Name 8,HllvX50cXC0,HllvX50cXC0,No change from current status,user2,2025-07-03T02:32:47.213+0000,,FALSE,null
hh_3c5swab_plan,2025S1,LAB08_Laboratory Name 8,HllvX50cXC0,HllvX50cXC0,No change from current status,user2,2025-07-03T02:32:49.327+0000,,FALSE,null
hh_3c6genit_plan,2025S1,LAB08_Laboratory Name 8,HllvX50cXC0,HllvX50cXC0,No change from current status,user2,2025-07-03T02:32:51.552+0000,,FALSE,null
hh_3c7streppnue,2025S1,LAB08_Laboratory Name 8,HllvX50cXC0,HllvX50cXC0,"Yes, according to SOP",user2,2025-07-03T02:33:44.724+0000,,FALSE,null
hh_3c7streppnue_plan,2025S1,LAB08_Laboratory Name 8,HllvX50cXC0,HllvX50cXC0,No change from current status,user2,2025-07-03T02:33:45.697+0000,,FALSE,null
hh_3c8staphaur,2025S1,LAB08_Laboratory Name 8,HllvX50cXC0,HllvX50cXC0,"Yes, according to SOP",user2,2025-07-03T02:33:46.858+0000,,FALSE,null
hh_3c9ecoli_plan,2025S1,LAB08_Laboratory Name 8,HllvX50cXC0,HllvX50cXC0,No change from current status,user2,2025-07-03T02:33:49.934+0000,,FALSE,null
hh_3c11acinetobacter,2025S1,LAB08_Laboratory Name 8,HllvX50cXC0,HllvX50cXC0,"Yes, according to SOP",user2,2025-07-03T02:33:56.039+0000,,FALSE,null
hh_3c15_bacid_automated_plan,2025S1,LAB08_Laboratory Name 8,HllvX50cXC0,HllvX50cXC0,No change from current status,user2,2025-07-03T02:34:30.988+0000,,FALSE,null
hh_3c16_bacid_system,2025S1,LAB08_Laboratory Name 8,HllvX50cXC0,HllvX50cXC0,Vitek II,user2,2025-07-03T02:34:37.218+0000,,FALSE,null
hh_3c16_bacid_system_plan,2025S1,LAB08_Laboratory Name 8,HllvX50cXC0,HllvX50cXC0,No change from current status,user2,2025-07-03T02:34:39.038+0000,,FALSE,null
hh_3c18_salmonella_typhi,2025S1,LAB08_Laboratory Name 8,HllvX50cXC0,HllvX50cXC0,No,user2,2025-07-03T02:34:49.028+0000,,FALSE,null
hh_3c20_neisseria,2025S1,LAB08_Laboratory Name 8,HllvX50cXC0,HllvX50cXC0,"Yes, according to SOP",user2,2025-07-03T02:35:01.071+0000,,FALSE,null
hh_3c20_neisseria_plan,2025S1,LAB08_Laboratory Name 8,HllvX50cXC0,HllvX50cXC0,No change from current status,user2,2025-07-03T02:35:02.299+0000,,FALSE,null
hh_1a1_guidelines,2025S1,LAB08_Laboratory Name 8,HllvX50cXC0,HllvX50cXC0,Yes,user2,2025-07-03T02:26:32.629+0000,,FALSE,null
hh_1a2_algorithms,2025S1,LAB08_Laboratory Name 8,HllvX50cXC0,HllvX50cXC0,Yes,user2,2025-07-03T02:26:37.056+0000,,FALSE,null
hh_1a3_proforma,2025S1,LAB08_Laboratory Name 8,HllvX50cXC0,HllvX50cXC0,Yes,user2,2025-07-03T02:26:38.062+0000,,FALSE,null
hh_1b1_uniqueid,2025S1,LAB08_Laboratory Name 8,HllvX50cXC0,HllvX50cXC0,Yes,user2,2025-07-03T02:26:39.268+0000,,FALSE,null
hh_1b1_age,2025S1,LAB08_Laboratory Name 8,HllvX50cXC0,HllvX50cXC0,Yes,user2,2025-07-03T02:26:41.817+0000,,FALSE,null
hh_1a1_guidelines_plan,2025S1,LAB08_Laboratory Name 8,HllvX50cXC0,HllvX50cXC0,No change from current status,user2,2025-07-03T02:26:44.080+0000,,FALSE,null
hh_1a2_algorithms_plan,2025S1,LAB08_Laboratory Name 8,HllvX50cXC0,HllvX50cXC0,No change from current status,user2,2025-07-03T02:26:45.085+0000,,FALSE,null
hh_1a3_proforma_plan,2025S1,LAB08_Laboratory Name 8,HllvX50cXC0,HllvX50cXC0,No change from current status,user2,2025-07-03T02:26:46.181+0000,,FALSE,null
hh_1b1_uniqueid_plan,2025S1,LAB08_Laboratory Name 8,HllvX50cXC0,HllvX50cXC0,No change from current status,user2,2025-07-03T02:26:47.403+0000,,FALSE,null
hh_1b1_gender_plan,2025S1,LAB08_Laboratory Name 8,HllvX50cXC0,HllvX50cXC0,No change from current status,user2,2025-07-03T02:26:48.845+0000,,FALSE,null
hh_1b1_age_plan,2025S1,LAB08_Laboratory Name 8,HllvX50cXC0,HllvX50cXC0,No change from current status,user2,2025-07-03T02:26:50.249+0000,,FALSE,null
hh_1b2_dataformat,2025S1,LAB08_Laboratory Name 8,HllvX50cXC0,HllvX50cXC0,"Clinical data included in electronic request for laboratory investigation, with unique identifier",user2,2025-07-03T02:27:17.442+0000,,FALSE,null
hh_1b2_dataformat_plan,2025S1,LAB08_Laboratory Name 8,HllvX50cXC0,HllvX50cXC0,No change from current status,user2,2025-07-03T02:27:19.133+0000,,FALSE,null
hh_1c1_clininvest,2025S1,LAB08_Laboratory Name 8,HllvX50cXC0,HllvX50cXC0,Systematic investigation based on clinician syndromic diagnosis,user2,2025-07-03T02:28:15.771+0000,,FALSE,null
hh_1c1_clininvest_narrative,2025S1,LAB08_Laboratory Name 8,HllvX50cXC0,HllvX50cXC0,and Systematic investigation based on clinical findings,user2,2025-07-03T02:28:24.760+0000,,FALSE,null
hh_1c2_clindetails_plan,2025S1,LAB08_Laboratory Name 8,HllvX50cXC0,HllvX50cXC0,No change from current status,user2,2025-07-03T02:28:36.646+0000,,FALSE,null
hh_1c3_clindetailsrec,2025S1,LAB08_Laboratory Name 8,HllvX50cXC0,HllvX50cXC0,Recorded as a standardised case definition (e.g. ICD-11),user2,2025-07-03T02:28:48.953+0000,,FALSE,null
hh_1c3_clindetailsrec_plan,2025S1,LAB08_Laboratory Name 8,HllvX50cXC0,HllvX50cXC0,No change from current status,user2,2025-07-03T02:29:33.385+0000,,FALSE,null
hh_1c3_clindetailsrec_narrative,2025S1,LAB08_Laboratory Name 8,HllvX50cXC0,HllvX50cXC0,ICD 10 and Chosen from a checklist of syndromes and Free text,user2,2025-07-03T02:30:03.598+0000,,FALSE,null
hh_1d1_microbiology_result,2025S1,LAB08_Laboratory Name 8,HllvX50cXC0,HllvX50cXC0,Results are reported to clinicians in an electronic laboratory information management system (LIMS),user2,2025-07-03T02:30:55.166+0000,,FALSE,null
hh_1d1_microbiology_result_narrative,2025S1,LAB08_Laboratory Name 8,HllvX50cXC0,HllvX50cXC0,"and Results are reported to clinicians by informal means, e.g. verbally or by text message",user2,2025-07-03T02:31:04.820+0000,,FALSE,null
hh_1d1_microbiology_result_plan,2025S1,LAB08_Laboratory Name 8,HllvX50cXC0,HllvX50cXC0,No change from current status,user2,2025-07-03T02:31:05.486+0000,,FALSE,null
hh_1d2_guidelines_plan,2025S1,LAB08_Laboratory Name 8,HllvX50cXC0,HllvX50cXC0,No change from current status,user2,2025-07-03T02:31:17.381+0000,,FALSE,null
hh_1e1_training,2025S1,LAB08_Laboratory Name 8,HllvX50cXC0,HllvX50cXC0,All staff,user2,2025-07-03T02:31:19.062+0000,,FALSE,null
hh_2a1_sursop_training,2025S1,LAB08_Laboratory Name 8,HllvX50cXC0,HllvX50cXC0,All staff,user2,2025-07-03T02:31:22.946+0000,,FALSE,null
hh_1e1_training_plan,2025S1,LAB08_Laboratory Name 8,HllvX50cXC0,HllvX50cXC0,No change from current status,user2,2025-07-03T02:31:20.585+0000,,FALSE,null
hh_2a2_qc_training,2025S1,LAB08_Laboratory Name 8,HllvX50cXC0,HllvX50cXC0,All staff,user2,2025-07-03T02:31:25.378+0000,,FALSE,null
hh_2a2_qc_training_plan,2025S1,LAB08_Laboratory Name 8,HllvX50cXC0,HllvX50cXC0,No change from current status,user2,2025-07-03T02:31:26.387+0000,,FALSE,null
hh_3a1_transport_sop_plan,2025S1,LAB08_Laboratory Name 8,HllvX50cXC0,HllvX50cXC0,No change from current status,user2,2025-07-03T02:31:46.241+0000,,FALSE,null
hh_3a3_transop_followed,2025S1,LAB08_Laboratory Name 8,HllvX50cXC0,HllvX50cXC0,Yes,user2,2025-07-03T02:32:17.972+0000,,FALSE,null
hh_3c8staphaur_plan,2025S1,LAB08_Laboratory Name 8,HllvX50cXC0,HllvX50cXC0,No change from current status,user2,2025-07-03T02:33:47.769+0000,,FALSE,null
hh_3c9ecoli,2025S1,LAB08_Laboratory Name 8,HllvX50cXC0,HllvX50cXC0,"Yes, according to SOP",user2,2025-07-03T02:33:48.903+0000,,FALSE,null
hh_3c12salmonella_plan,2025S1,LAB08_Laboratory Name 8,HllvX50cXC0,HllvX50cXC0,No change from current status,user2,2025-07-03T02:34:05.337+0000,,FALSE,null
hh_3c14ngonorrhoea,2025S1,LAB08_Laboratory Name 8,HllvX50cXC0,HllvX50cXC0,"Yes, according to SOP",user2,2025-07-03T02:34:13.958+0000,,FALSE,null
hh_3c14ngonorrhoea_plan,2025S1,LAB08_Laboratory Name 8,HllvX50cXC0,HllvX50cXC0,No change from current status,user2,2025-07-03T02:34:15.146+0000,,FALSE,null
hh_2a1_sursop_training,2025S1,LAB09_Laboratory Name 9,HllvX50cXC0,HllvX50cXC0,All staff,user2,2025-07-03T02:52:54.332+0000,,FALSE,null
hh_2a2_qc_training_plan,2025S1,LAB09_Laboratory Name 9,HllvX50cXC0,HllvX50cXC0,No change from current status,user2,2025-07-03T02:52:57.642+0000,,FALSE,null
hh_3a1_transport_sop,2025S1,LAB09_Laboratory Name 9,HllvX50cXC0,HllvX50cXC0,Yes,user2,2025-07-03T02:53:05.732+0000,,FALSE,null
hh_3a1_transport_sop_plan,2025S1,LAB09_Laboratory Name 9,HllvX50cXC0,HllvX50cXC0,No change from current status,user2,2025-07-03T02:53:28.582+0000,,FALSE,null
hh_3c11acinetobacter,2025S1,LAB09_Laboratory Name 9,HllvX50cXC0,HllvX50cXC0,"Yes, according to SOP",user2,2025-07-03T02:54:44.807+0000,,FALSE,null
hh_3c14ngonorrhoea,2025S1,LAB09_Laboratory Name 9,HllvX50cXC0,HllvX50cXC0,"Yes, according to SOP",user2,2025-07-03T02:54:56.295+0000,,FALSE,null
hh_3c17_pseudomonas_plan,2025S1,LAB09_Laboratory Name 9,HllvX50cXC0,HllvX50cXC0,No change from current status,user2,2025-07-03T02:55:15.543+0000,,FALSE,null
hh_3c19_salmonella_para,2025S1,LAB09_Laboratory Name 9,HllvX50cXC0,HllvX50cXC0,No,user2,2025-07-03T02:55:23.744+0000,,FALSE,null
hh_3d3_ast_sop_plan,2025S1,LAB09_Laboratory Name 9,HllvX50cXC0,HllvX50cXC0,No change from current status,user2,2025-07-03T02:56:11.621+0000,,FALSE,null
hh_1d1_sursop_training_plan,2025S1,LAB08_Laboratory Name 8,HllvX50cXC0,HllvX50cXC0,No change from current status,user2,2025-07-03T02:31:23.918+0000,,FALSE,null
hh_3c3urine,2025S1,LAB08_Laboratory Name 8,HllvX50cXC0,HllvX50cXC0,"Yes, according to SOP",user2,2025-07-03T02:32:44.149+0000,,FALSE,null
hh_3c6genit,2025S1,LAB08_Laboratory Name 8,HllvX50cXC0,HllvX50cXC0,"Yes, according to SOP",user2,2025-07-03T02:32:50.549+0000,,FALSE,null
hh_3c15_bacid_automated,2025S1,LAB08_Laboratory Name 8,HllvX50cXC0,HllvX50cXC0,Yes,user2,2025-07-03T02:34:28.471+0000,,FALSE,null
hh_3c17_pseudomonas,2025S1,LAB08_Laboratory Name 8,HllvX50cXC0,HllvX50cXC0,"Yes, according to SOP",user2,2025-07-03T02:34:43.197+0000,,FALSE,null
hh_3a1_transport_sop,2025S1,LAB08_Laboratory Name 8,HllvX50cXC0,HllvX50cXC0,Yes,user2,2025-07-03T02:31:44.765+0000,,FALSE,null
hh_3a2_transop_training,2025S1,LAB08_Laboratory Name 8,HllvX50cXC0,HllvX50cXC0,All staff,user2,2025-07-03T02:31:48.140+0000,,FALSE,null
hh_3b1_sampleregistered,2025S1,LAB08_Laboratory Name 8,HllvX50cXC0,HllvX50cXC0,Electronic laboratory data system,user2,2025-07-03T02:32:22.892+0000,,FALSE,null
hh_3b1_sampleregistered_narrative,2025S1,LAB08_Laboratory Name 8,HllvX50cXC0,HllvX50cXC0,and Local laboratory paper based data system,user2,2025-07-03T02:32:36.512+0000,,FALSE,null
hh_3c1_bcs_automated,2025S1,LAB08_Laboratory Name 8,HllvX50cXC0,HllvX50cXC0,Working automated blood culture instrument in place and under a service contract,user2,2025-07-03T02:32:37.087+0000,,FALSE,null
hh_3c1_bcs_automated_plan,2025S1,LAB08_Laboratory Name 8,HllvX50cXC0,HllvX50cXC0,No change from current status,user2,2025-07-03T02:32:38.131+0000,,FALSE,null
hh_3c3urine_plan,2025S1,LAB08_Laboratory Name 8,HllvX50cXC0,HllvX50cXC0,No change from current status,user2,2025-07-03T02:32:45.113+0000,,FALSE,null
hh_3c5swab,2025S1,LAB08_Laboratory Name 8,HllvX50cXC0,HllvX50cXC0,"Yes, according to SOP",user2,2025-07-03T02:32:48.361+0000,,FALSE,null
hh_3c10klebpnue,2025S1,LAB08_Laboratory Name 8,HllvX50cXC0,HllvX50cXC0,"Yes, according to SOP",user2,2025-07-03T02:33:52.238+0000,,FALSE,null
hh_3c10klebpnue_plan,2025S1,LAB08_Laboratory Name 8,HllvX50cXC0,HllvX50cXC0,No change from current status,user2,2025-07-03T02:33:53.230+0000,,FALSE,null
hh_3c11acinetobacter_plan,2025S1,LAB08_Laboratory Name 8,HllvX50cXC0,HllvX50cXC0,No change from current status,user2,2025-07-03T02:33:57.203+0000,,FALSE,null
hh_3c12salmonella,2025S1,LAB08_Laboratory Name 8,HllvX50cXC0,HllvX50cXC0,"Yes, according to SOP",user2,2025-07-03T02:34:04.190+0000,,FALSE,null
hh_3c13shigella,2025S1,LAB08_Laboratory Name 8,HllvX50cXC0,HllvX50cXC0,No,user2,2025-07-03T02:34:06.577+0000,,FALSE,null
hh_3c13shigella_plan,2025S1,LAB08_Laboratory Name 8,HllvX50cXC0,HllvX50cXC0,No change from current status,user2,2025-07-03T02:34:07.526+0000,,FALSE,null
hh_1a3_proforma,2025S1,LAB09_Laboratory Name 9,HllvX50cXC0,HllvX50cXC0,Yes,user2,2025-07-03T02:50:04.681+0000,,FALSE,null
hh_1b1_uniqueid,2025S1,LAB09_Laboratory Name 9,HllvX50cXC0,HllvX50cXC0,Yes,user2,2025-07-03T02:50:05.699+0000,,FALSE,null
hh_1b1_HospOrComm,2025S1,LAB09_Laboratory Name 9,HllvX50cXC0,HllvX50cXC0,No,user2,2025-07-03T02:50:11.438+0000,,FALSE,null
hh_1a1_guidelines_plan,2025S1,LAB09_Laboratory Name 9,HllvX50cXC0,HllvX50cXC0,No change from current status,user2,2025-07-03T02:50:13.044+0000,,FALSE,null
hh_1b1_gender_plan,2025S1,LAB09_Laboratory Name 9,HllvX50cXC0,HllvX50cXC0,No change from current status,user2,2025-07-03T02:50:20.535+0000,,FALSE,null
hh_1c1_clininvest,2025S1,LAB09_Laboratory Name 9,HllvX50cXC0,HllvX50cXC0,Systematic investigation based on clinician syndromic diagnosis,user2,2025-07-03T02:50:40.533+0000,,FALSE,null
hh_1c1_clininvest_narrative,2025S1,LAB09_Laboratory Name 9,HllvX50cXC0,HllvX50cXC0,And Systematic investigation based on clinical findings,user2,2025-07-03T02:50:56.859+0000,,FALSE,null
hh_1c3_clindetailsrec,2025S1,LAB09_Laboratory Name 9,HllvX50cXC0,HllvX50cXC0,Recorded as a standardised case definition (e.g. ICD-11),user2,2025-07-03T02:51:01.453+0000,,FALSE,null
hh_1c3_clindetailsrec_plan,2025S1,LAB09_Laboratory Name 9,HllvX50cXC0,HllvX50cXC0,No change from current status,user2,2025-07-03T02:51:02.466+0000,,FALSE,null
hh_3c1_bcs_automated_plan,2025S1,LAB09_Laboratory Name 9,HllvX50cXC0,HllvX50cXC0,No change from current status,user2,2025-07-03T02:53:53.106+0000,,FALSE,null
hh_3c5swab,2025S1,LAB09_Laboratory Name 9,HllvX50cXC0,HllvX50cXC0,"Yes, according to SOP",user2,2025-07-03T02:54:08.427+0000,,FALSE,null
hh_3c6genit,2025S1,LAB09_Laboratory Name 9,HllvX50cXC0,HllvX50cXC0,"Yes, according to SOP",user2,2025-07-03T02:54:09.942+0000,,FALSE,null
hh_3c2cerebrospinalfluid_plan,2025S1,LAB09_Laboratory Name 9,HllvX50cXC0,HllvX50cXC0,No change from current status,user2,2025-07-03T02:54:11.675+0000,,FALSE,null
hh_3c7streppnue_plan,2025S1,LAB09_Laboratory Name 9,HllvX50cXC0,HllvX50cXC0,No change from current status,user2,2025-07-03T02:54:34.524+0000,,FALSE,null
hh_3c10klebpnue_plan,2025S1,LAB09_Laboratory Name 9,HllvX50cXC0,HllvX50cXC0,No change from current status,user2,2025-07-03T02:54:43.415+0000,,FALSE,null
hh_3c12salmonella,2025S1,LAB09_Laboratory Name 9,HllvX50cXC0,HllvX50cXC0,"Yes, according to SOP",user2,2025-07-03T02:54:47.452+0000,,FALSE,null
hh_3c13shigella,2025S1,LAB09_Laboratory Name 9,HllvX50cXC0,HllvX50cXC0,"Yes, according to SOP",user2,2025-07-03T02:54:53.565+0000,,FALSE,null
hh_3c13shigella_plan,2025S1,LAB09_Laboratory Name 9,HllvX50cXC0,HllvX50cXC0,No change from current status,user2,2025-07-03T02:54:54.519+0000,,FALSE,null
hh_3c16_bacid_system,2025S1,LAB09_Laboratory Name 9,HllvX50cXC0,HllvX50cXC0,Vitek II,user2,2025-07-03T02:55:09.676+0000,,FALSE,null
hh_3c18_salmonella_typhi,2025S1,LAB09_Laboratory Name 9,HllvX50cXC0,HllvX50cXC0,No,user2,2025-07-03T02:55:20.653+0000,,FALSE,null
hh_3c18_salmonella_typhi_plan,2025S1,LAB09_Laboratory Name 9,HllvX50cXC0,HllvX50cXC0,No change from current status,user2,2025-07-03T02:55:21.773+0000,,FALSE,null
